f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.8,0.816496580927726,0.8333333333333333,0.9984085648148148,0.007696222222222223,0.011911111111111114,ArticularyWordRecognition,1,20,24.0,11,253,SMOTE-raw,0.53,9,144,2.1999999999999997,32,2.0,rf,1.4734259641589702,0.2138804999517797,0.432033281075659,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9917534722222222,0.005346370370370371,0.013377777777777778,ArticularyWordRecognition,1,20,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,1.7737239340371094,0.1456768262484961,1.3790929157200782,0.8784722222222222,2.9,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9991319444444444,0.004121703703703704,0.016777777777777784,ArticularyWordRecognition,1,20,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,1.0163900903171097,0.09201930293952898,1.4953718562345482,0.790625,4.3,0.0
0.8,0.816496580927726,0.8333333333333333,0.9953703703703705,0.010604444444444446,0.018844444444444445,ArticularyWordRecognition,2,5,24.0,11,253,none,0.53,9,144,2.1999999999999997,32,2.0,rf,,,,,,
0.8,0.816496580927726,0.8333333333333333,0.9984085648148147,0.007418111111111109,0.011566666666666666,ArticularyWordRecognition,2,5,24.0,11,253,SMOTE-raw,0.53,9,144,2.1999999999999997,32,2.0,rf,1.4139483286397336,0.21319444377841545,0.4150530202330201,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9953703703703703,0.004833296296296297,0.010500000000000006,ArticularyWordRecognition,2,5,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,1.6979566316748542,0.126957150294152,1.8807493159296038,0.8784722222222222,2.0,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9988425925925926,0.004332111111111111,0.01658888888888889,ArticularyWordRecognition,2,5,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,0.9610883966768187,0.0821129985388327,1.5646989402537637,0.790625,3.8,0.0
0.8,0.816496580927726,0.8333333333333333,0.994357638888889,0.010752555555555557,0.017877777777777777,ArticularyWordRecognition,2,10,24.0,11,253,none,0.53,9,144,2.1999999999999997,32,2.0,rf,,,,,,
0.8,0.816496580927726,0.8333333333333333,0.9984085648148149,0.007640222222222222,0.011711111111111113,ArticularyWordRecognition,2,10,24.0,11,253,SMOTE-raw,0.53,9,144,2.1999999999999997,32,2.0,rf,1.317394632129945,0.1955567532718377,0.470932861821632,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9871238425925927,0.004966185185185185,0.012811111111111113,ArticularyWordRecognition,2,10,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,1.7868387553216287,0.13450476561807678,1.7687106942099542,0.8784722222222222,2.3,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.998263888888889,0.004004296296296296,0.014311111111111111,ArticularyWordRecognition,2,10,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.1999999999999997,32,2.0,rf,0.9316575046389213,0.08111009020310755,1.575025331734154,0.790625,3.3,0.0
0.8,0.816496580927726,0.8333333333333333,0.995949074074074,0.010123333333333333,0.01771111111111111,ArticularyWordRecognition,2,20,24.0,11,253,none,0.53,9,144,2.1999999999999997,32,2.0,rf,,,,,,
