f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.5773195876288659,0.6370220572706061,0.7028985507246377,0.8836477987421385,0.1836742857142857,0.20533333333333334,ArrowHead,0,10,6.0,4,20,none,0.826,1,251,1.5999999999999999,,,,,
0.6909090909090909,0.7315313331168342,0.7612113754443532,0.9124965818977305,0.1443951111111111,0.14988571428571432,ArrowHead,0,10,6.0,4,20,SMOTE-raw,0.826,1,251,1.5999999999999999,3.4665277211512393,0.25858224800701546,0.53861527021761,,
0.6788990825688074,0.7218417485715679,0.7539649986327591,0.8932868471424664,0.1451787936507936,0.13645714285714283,ArrowHead,0,10,6.0,4,20,guide=gpf | walk=plain,0.826,1,251,1.5999999999999999,5.902343187631972,0.31605173137010545,1.6600125846459983,0.625,0.0
0.6727272727272727,0.7183291158110057,0.7492480175006837,0.896841673502871,0.14288869841269844,0.13140952380952384,ArrowHead,0,10,6.0,4,20,guide=gpf | walk=aligned,0.826,1,251,1.5999999999999999,4.279553704451642,0.31427502166504917,0.5314466814935258,0.625,0.1
0.7079646017699115,0.7468830500165129,0.7709871479354662,0.9036778780421109,0.1341670476190476,0.12032380952380953,ArrowHead,0,10,6.0,4,20,guide=sig | walk=aligned,0.826,1,251,1.5999999999999999,3.3451291866356136,0.22887612897519316,0.7335835873223414,0.3125,0.2
0.6956521739130435,0.7395244168647748,0.7615531856713154,0.9017637407711238,0.13081384126984127,0.11733333333333337,ArrowHead,0,10,6.0,4,20,guide=dtw | walk=aligned,0.826,1,251,1.5999999999999999,2.7709674603683254,0.19855630205176533,0.7162709597202026,0.625,0.3
0.5416666666666666,0.6109474345985044,0.6836888159693738,0.9099671862182116,0.16870679365079366,0.17919999999999994,ArrowHead,0,20,6.0,4,20,none,0.826,1,251,1.4,,,,,
0.8088235294117647,0.8407517763034443,0.8419469510527755,0.9180339075745146,0.11472958730158729,0.06382857142857146,ArrowHead,0,20,6.0,4,20,SMOTE-raw,0.826,1,251,1.4,2.281395939062616,0.15324464518134606,0.658021319708262,,
0.672566371681416,0.7207992404145733,0.7470604320481269,0.9080530489472245,0.14073720634920636,0.11438095238095237,ArrowHead,0,20,6.0,4,20,guide=gpf | walk=plain,0.826,1,251,1.4,8.827890236068422,0.5367184024858811,0.4342012352432832,0.3125,0.0
0.6782608695652174,0.7265615696691495,0.7495898277276456,0.9111293409898824,0.13469853968253967,0.11942857142857144,ArrowHead,0,20,6.0,4,20,guide=gpf | walk=aligned,0.826,1,251,1.4,4.678303249748138,0.3508794119001819,0.3993925715041324,0.3125,0.2
0.6607142857142857,0.7112518090688742,0.7398140552365327,0.9080530489472245,0.1421415238095238,0.12028571428571427,ArrowHead,0,20,6.0,4,20,guide=sig | walk=aligned,0.826,1,251,1.4,5.185108949754136,0.3851147213295253,0.3903171436832772,0.20833333333333334,0.4
0.6902654867256637,0.7338638794771906,0.7590237899917965,0.9148892534864643,0.1309008253968254,0.10948571428571431,ArrowHead,0,20,6.0,4,20,guide=dtw | walk=aligned,0.826,1,251,1.4,4.517324553415024,0.3049508827625068,0.641729324810624,0.3125,0.7
0.6666666666666666,0.7088448586497094,0.7489062072737216,0.9051818430407437,0.14460387301587302,0.15278095238095235,ArrowHead,1,5,4.8,5,19,none,0.826,1,251,1.5999999999999999,,,,,
0.7413793103448276,0.7743848282230976,0.7927262783702489,0.9246650259775772,0.1276015238095238,0.1289142857142857,ArrowHead,1,5,4.8,5,19,SMOTE-raw,0.826,1,251,1.5999999999999999,2.282357025395388,0.1602236521208521,0.5472368417329031,,
0.773109243697479,0.8009428406336273,0.8144654088050314,0.9150943396226414,0.12282247619047618,0.11680000000000003,ArrowHead,1,5,4.8,5,19,guide=gpf | walk=plain,0.826,1,251,1.5999999999999999,3.9098792749712707,0.2454975151373039,0.8572606523800739,0.59375,0.0
0.7768595041322314,0.8056235218484052,0.8169948044845502,0.9226141646158053,0.11400247619047618,0.09548571428571431,ArrowHead,1,5,4.8,5,19,guide=gpf | walk=aligned,0.826,1,251,1.5999999999999999,2.778321051510103,0.16824556271007773,0.7588514394956677,0.59375,0.1
0.7804878048780488,0.810108409885382,0.8195242001640689,0.9131802023516542,0.11971149206349206,0.09352380952380952,ArrowHead,1,5,4.8,5,19,guide=sig | walk=aligned,0.826,1,251,1.5999999999999999,2.8696684220256206,0.17881163451246962,0.8606273618864403,0.59375,0.2
0.7603305785123967,0.793051585718144,0.8050314465408805,0.9254170084768935,0.11538368253968256,0.10664761904761906,ArrowHead,1,5,4.8,5,19,guide=dtw | walk=aligned,0.826,1,251,1.5999999999999999,2.8934193236257073,0.16759162114999737,1.0071149428523019,0.59375,0.4
0.4090909090909091,0.5083389927826362,0.6257178014766202,0.8395542794640416,0.22454012698412698,0.20165714285714284,ArrowHead,1,10,6.0,4,20,none,0.826,1,251,1.5999999999999999,,,,,
0.56,0.6279428937597371,0.6887476073284113,0.8344271260596117,0.19947853968253967,0.1823047619047619,ArrowHead,1,10,6.0,4,20,SMOTE-raw,0.826,1,251,1.5999999999999999,6.904911821379068,0.5254141830732576,0.48087101294557155,,
0.5306122448979592,0.6051009131720795,0.6742548537052229,0.8435192780968007,0.19400558730158732,0.189447619047619,ArrowHead,1,10,6.0,4,20,guide=gpf | walk=plain,0.826,1,251,1.5999999999999999,6.83057146393657,0.4575435037361668,1.3838107325428153,0.625,0.0
0.5742574257425742,0.639057790167827,0.6959939841400055,0.8852884878315559,0.19365358730158727,0.19222857142857142,ArrowHead,1,10,6.0,4,20,guide=gpf | walk=aligned,0.826,1,251,1.5999999999999999,6.194232270078052,0.4105029562843622,1.6380144677772026,0.625,0.1
0.5742574257425742,0.639057790167827,0.6959939841400055,0.8799562482909489,0.1950366349206349,0.19335238095238094,ArrowHead,1,10,6.0,4,20,guide=sig | walk=aligned,0.826,1,251,1.5999999999999999,6.202716654611036,0.4102645946192893,1.6679142515581156,0.625,0.1
0.6213592233009708,0.6745500530959894,0.7224500957068636,0.878247197156139,0.1740702222222222,0.16952380952380952,ArrowHead,1,10,6.0,4,20,guide=dtw | walk=aligned,0.826,1,251,1.5999999999999999,4.924646336635236,0.3682480835349611,1.2080679427915528,0.625,0.3
